filename,r,c,x_min,y_min,x_max,y_max,width,height
cell_r3_c6.png,3,6,391,119,446,127,55,8
cell_r3_c7.png,3,7,446,119,502,127,56,8
cell_r3_c8.png,3,8,502,119,538,127,36,8
cell_r3_c9.png,3,9,538,119,570,127,32,8
cell_r3_c10.png,3,10,570,119,626,127,56,8
cell_r3_c11.png,3,11,626,120,698,127,72,7
cell_r3_c12.png,3,12,698,119,734,127,36,8
cell_r3_c13.png,3,13,734,119,766,127,32,8
cell_r3_c14.png,3,14,766,119,822,128,56,9
cell_r3_c15.png,3,15,822,119,887,128,65,9
cell_r3_c16.png,3,16,887,119,919,127,32,8
cell_r3_c17.png,3,17,919,119,985,128,66,9
cell_r3_c18.png,3,18,985,119,1050,128,65,9
cell_r3_c0.png,3,0,1,118,17,126,16,8
cell_r3_c1.png,3,1,17,118,229,127,212,9
cell_r3_c2.png,3,2,229,118,280,127,51,9
cell_r3_c3.png,3,3,280,118,324,127,44,9
cell_r3_c4.png,3,4,324,119,359,127,35,8
cell_r3_c5.png,3,5,359,119,391,127,32,8
cell_r3_c6.png,3,6,391,119,446,127,55,8
cell_r3_c7.png,3,7,446,119,502,127,56,8
cell_r3_c8.png,3,8,502,119,538,127,36,8
cell_r3_c9.png,3,9,538,119,570,127,32,8
cell_r3_c10.png,3,10,570,119,626,127,56,8
cell_r3_c11.png,3,11,626,120,698,127,72,7
cell_r3_c12.png,3,12,698,119,734,127,36,8
cell_r3_c13.png,3,13,734,119,766,127,32,8
cell_r3_c14.png,3,14,766,119,822,128,56,9
cell_r3_c15.png,3,15,822,119,887,128,65,9
cell_r3_c16.png,3,16,887,119,919,127,32,8
cell_r3_c17.png,3,17,919,119,985,128,66,9
cell_r3_c18.png,3,18,985,119,1050,128,65,9
cell_r3_c0.png,3,0,1,118,17,126,16,8
cell_r3_c1.png,3,1,17,118,229,127,212,9
cell_r3_c2.png,3,2,229,118,280,127,51,9
cell_r3_c3.png,3,3,280,118,324,127,44,9
cell_r3_c4.png,3,4,324,119,359,127,35,8
cell_r3_c5.png,3,5,359,119,391,127,32,8
cell_r3_c6.png,3,6,391,119,446,127,55,8
cell_r3_c7.png,3,7,446,119,502,127,56,8
cell_r3_c8.png,3,8,502,119,538,127,36,8
cell_r3_c9.png,3,9,538,119,570,127,32,8
cell_r3_c10.png,3,10,570,119,626,127,56,8
cell_r3_c11.png,3,11,626,120,698,127,72,7
cell_r3_c12.png,3,12,698,119,734,127,36,8
cell_r3_c13.png,3,13,734,119,766,127,32,8
cell_r3_c14.png,3,14,766,119,822,128,56,9
cell_r3_c15.png,3,15,822,119,887,128,65,9
cell_r3_c16.png,3,16,887,119,919,127,32,8
cell_r3_c17.png,3,17,919,119,985,128,66,9
cell_r3_c18.png,3,18,985,119,1050,128,65,9
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r4_c0.png,4,0,1,126,17,140,16,14
cell_r4_c1.png,4,1,17,126,229,140,212,14
cell_r4_c2.png,4,2,229,126,280,140,51,14
cell_r4_c3.png,4,3,280,126,324,140,44,14
cell_r4_c4.png,4,4,324,127,359,140,35,13
cell_r4_c5.png,4,5,359,127,391,141,32,14
cell_r4_c6.png,4,6,391,127,446,141,55,14
cell_r4_c7.png,4,7,446,127,502,141,56,14
cell_r4_c8.png,4,8,502,127,538,141,36,14
cell_r4_c9.png,4,9,538,126,570,141,32,15
cell_r4_c10.png,4,10,570,126,626,140,56,14
cell_r4_c11.png,4,11,626,127,698,141,72,14
cell_r4_c12.png,4,12,698,127,734,141,36,14
cell_r4_c13.png,4,13,734,127,766,141,32,14
cell_r4_c14.png,4,14,766,127,822,141,56,14
cell_r4_c15.png,4,15,822,127,887,141,65,14
cell_r4_c16.png,4,16,887,127,919,141,32,14
cell_r4_c17.png,4,17,919,127,985,141,66,14
cell_r4_c18.png,4,18,985,127,1050,141,65,14
cell_r5_c0.png,5,0,1,140,17,158,16,18
cell_r5_c1.png,5,1,16,140,229,159,213,19
cell_r5_c2.png,5,2,229,140,280,159,51,19
cell_r5_c3.png,5,3,280,140,324,159,44,19
cell_r5_c4.png,5,4,324,140,359,159,35,19
cell_r5_c5.png,5,5,359,140,391,159,32,19
cell_r5_c6.png,5,6,391,140,446,159,55,19
cell_r5_c7.png,5,7,446,140,502,159,56,19
cell_r5_c8.png,5,8,502,141,538,160,36,19
cell_r5_c9.png,5,9,538,140,570,160,32,20
cell_r5_c10.png,5,10,570,140,626,160,56,20
cell_r5_c11.png,5,11,626,140,698,160,72,20
cell_r5_c12.png,5,12,698,141,734,160,36,19
cell_r5_c13.png,5,13,734,141,766,160,32,19
cell_r5_c14.png,5,14,766,141,822,160,56,19
cell_r5_c15.png,5,15,822,141,887,160,65,19
cell_r5_c16.png,5,16,887,141,919,160,32,19
cell_r5_c17.png,5,17,919,141,985,160,66,19
cell_r5_c18.png,5,18,985,141,1050,160,65,19
cell_r5_c0.png,5,0,1,140,17,158,16,18
cell_r5_c1.png,5,1,16,140,229,159,213,19
cell_r5_c2.png,5,2,229,140,280,159,51,19
cell_r5_c3.png,5,3,280,140,324,159,44,19
cell_r5_c4.png,5,4,324,140,359,159,35,19
cell_r5_c5.png,5,5,359,140,391,159,32,19
cell_r5_c6.png,5,6,391,140,446,159,55,19
cell_r5_c7.png,5,7,446,140,502,159,56,19
cell_r5_c8.png,5,8,502,141,538,160,36,19
cell_r5_c9.png,5,9,538,140,570,160,32,20
cell_r5_c10.png,5,10,570,140,626,160,56,20
cell_r5_c11.png,5,11,626,140,698,160,72,20
cell_r5_c12.png,5,12,698,141,734,160,36,19
cell_r5_c13.png,5,13,734,141,766,160,32,19
cell_r5_c14.png,5,14,766,141,822,160,56,19
cell_r5_c15.png,5,15,822,141,887,160,65,19
cell_r5_c16.png,5,16,887,141,919,160,32,19
cell_r5_c17.png,5,17,919,141,985,160,66,19
cell_r5_c18.png,5,18,985,141,1050,160,65,19
cell_r5_c0.png,5,0,1,140,17,158,16,18
cell_r5_c1.png,5,1,16,140,229,159,213,19
cell_r5_c2.png,5,2,229,140,280,159,51,19
cell_r5_c3.png,5,3,280,140,324,159,44,19
cell_r5_c4.png,5,4,324,140,359,159,35,19
cell_r5_c5.png,5,5,359,140,391,159,32,19
cell_r5_c6.png,5,6,391,140,446,159,55,19
cell_r5_c7.png,5,7,446,140,502,159,56,19
cell_r5_c8.png,5,8,502,141,538,160,36,19
cell_r5_c9.png,5,9,538,140,570,160,32,20
cell_r5_c10.png,5,10,570,140,626,160,56,20
cell_r5_c11.png,5,11,626,140,698,160,72,20
cell_r5_c12.png,5,12,698,141,734,160,36,19
cell_r5_c13.png,5,13,734,141,766,160,32,19
cell_r5_c14.png,5,14,766,141,822,160,56,19
cell_r5_c15.png,5,15,822,141,887,160,65,19
cell_r5_c16.png,5,16,887,141,919,160,32,19
cell_r5_c17.png,5,17,919,141,985,160,66,19
cell_r5_c18.png,5,18,985,141,1050,160,65,19
cell_r5_c0.png,5,0,1,140,17,158,16,18
cell_r5_c1.png,5,1,16,140,229,159,213,19
cell_r5_c2.png,5,2,229,140,280,159,51,19
cell_r5_c3.png,5,3,280,140,324,159,44,19
cell_r5_c4.png,5,4,324,140,359,159,35,19
cell_r5_c5.png,5,5,359,140,391,159,32,19
cell_r5_c6.png,5,6,391,140,446,159,55,19
cell_r5_c7.png,5,7,446,140,502,159,56,19
cell_r5_c8.png,5,8,502,141,538,160,36,19
cell_r5_c9.png,5,9,538,140,570,160,32,20
cell_r5_c10.png,5,10,570,140,626,160,56,20
cell_r5_c11.png,5,11,626,140,698,160,72,20
cell_r5_c12.png,5,12,698,141,734,160,36,19
cell_r5_c13.png,5,13,734,141,766,160,32,19
cell_r5_c14.png,5,14,766,141,822,160,56,19
cell_r5_c15.png,5,15,822,141,887,160,65,19
cell_r5_c16.png,5,16,887,141,919,160,32,19
cell_r5_c17.png,5,17,919,141,985,160,66,19
cell_r5_c18.png,5,18,985,141,1050,160,65,19
cell_r5_c0.png,5,0,1,140,17,158,16,18
cell_r5_c1.png,5,1,16,140,229,159,213,19
cell_r5_c2.png,5,2,229,140,280,159,51,19
cell_r5_c3.png,5,3,280,140,324,159,44,19
cell_r5_c4.png,5,4,324,140,359,159,35,19
cell_r5_c5.png,5,5,359,140,391,159,32,19
cell_r5_c6.png,5,6,391,140,446,159,55,19
cell_r5_c7.png,5,7,446,140,502,159,56,19
cell_r5_c8.png,5,8,502,141,538,160,36,19
cell_r5_c9.png,5,9,538,140,570,160,32,20
cell_r5_c10.png,5,10,570,140,626,160,56,20
cell_r5_c11.png,5,11,626,140,698,160,72,20
cell_r5_c12.png,5,12,698,141,734,160,36,19
cell_r5_c13.png,5,13,734,141,766,160,32,19
cell_r5_c14.png,5,14,766,141,822,160,56,19
cell_r5_c15.png,5,15,822,141,887,160,65,19
cell_r5_c16.png,5,16,887,141,919,160,32,19
cell_r5_c17.png,5,17,919,141,985,160,66,19
cell_r5_c18.png,5,18,985,141,1050,160,65,19
cell_r5_c0.png,5,0,1,140,17,158,16,18
cell_r5_c1.png,5,1,16,140,229,159,213,19
cell_r5_c2.png,5,2,229,140,280,159,51,19
cell_r5_c3.png,5,3,280,140,324,159,44,19
cell_r5_c4.png,5,4,324,140,359,159,35,19
cell_r5_c5.png,5,5,359,140,391,159,32,19
cell_r5_c6.png,5,6,391,140,446,159,55,19
cell_r5_c7.png,5,7,446,140,502,159,56,19
cell_r5_c8.png,5,8,502,141,538,160,36,19
